mon,day,yr,precip,et,pet,URLD,UCOM,AGRC,FRSD,FRST,GLdy,eBand10,eBand11,oFlow
7,17,2002,0,0.66,1.51,0,0,0,2.33,1.15,0,0.28,0.08,1.053431092
7,18,2002,4.31E-03,0.713,1.63,0,0,0,2.33,1.15,0,0.28,0.08,0.947959358
7,19,2002,4.11,0.3,0.655,0,0,0,2.33,1.15,0,0.28,0.08,0.91194462
7,20,2002,4.69,0.523,1.16,0,0,0,2.33,1.15,0,0.28,0.08,1.081728386
7,21,2002,6.71E-02,1.62,3.68,0,0,0,2.33,1.15,0,0.28,0.08,0.967252968
7,22,2002,10.1,0.597,1.32,0,0,0,2.33,1.15,0,0.28,0.08,0.977542893
7,23,2002,2.62,0.235,0.498,0,0,0,2.33,1.15,0,0.28,0.08,1.512619003
7,24,2002,0,0.693,1.56,0,0,0,2.33,1.15,0,0.28,0.08,1.380136216
7,25,2002,4.57E-02,0.414,0.935,0,0,0,2.33,1.15,0,0.28,0.08,1.1486129
7,26,2002,2.07E-02,0.516,1.16,0,0,0,2.33,1.15,0,0.28,0.08,0.981401615
7,27,2002,0.34,0.53,1.15,0,0,0,2.33,1.15,0,0.28,0.08,0.874643641
7,28,2002,1.03,1.34,2.99,0,0,0,2.33,1.15,0,0.28,0.08,0.789751759
7,29,2002,2.14,0.52,1.14,0,0,0,2.33,1.15,0,0.28,0.08,0.764026946
7,30,2002,4.68,0.475,1.04,0,0,0,2.33,1.15,0,0.28,0.08,0.985260337
7,31,2002,2.31,0.222,0.468,0,0,0,2.33,1.15,0,0.28,0.08,1.3479802
8,1,2002,24.8,0.157,0.318,0,0,0,2.33,1.15,0,0.28,0.08,4.684488444
8,2,2002,0.581,0.318,0.686,0,0,0,2.33,1.15,0,0.28,0.08,6.068483382
8,3,2002,0.158,1.57,3.51,0,0,0,2.33,1.15,0,0.28,0.08,3.041959135
8,4,2002,0,1.5,3.4,0,0,0,2.33,1.15,0,0.28,0.08,1.903636161
8,5,2002,1.30E-03,1.43,3.24,0,0,0,2.33,1.15,0,0.28,0.08,1.421295917
8,6,2002,0.599,1.15,2.55,0,0,0,2.33,1.15,0,0.28,0.08,1.281095686
8,7,2002,10.2,0.433,0.942,0,0,0,2.33,1.15,0,0.28,0.08,2.243203692
8,8,2002,7.96,0.268,0.565,0,0,0,2.33,1.15,0,0.28,0.08,1.650246753
8,9,2002,9.24,0.227,0.477,0,0,0,2.33,1.15,0,0.28,0.08,4.330772265
8,10,2002,1.66,0.513,1.12,0,0,0,2.33,1.15,0,0.28,0.08,3.876729316
8,11,2002,8.16,0.229,0.478,0,0,0,2.33,1.15,0,0.28,0.08,6.719321151
8,12,2002,4.33,1.52,3.38,0,0,0,2.33,1.15,0,0.28,0.08,4.912153039
8,13,2002,18,0.188,0.389,0,0,0,2.33,1.15,0,0.28,0.08,10.59862295
8,14,2002,6.23,1.11,2.46,0,0,0,2.33,1.15,0,0.28,0.08,13.77563735
8,15,2002,7.09E-02,1.24,2.78,0,0,0,2.33,1.15,0,0.28,0.08,9.941353977
8,16,2002,0,1.34,3.03,0,0,0,2.33,1.15,0,0.28,0.08,4.751372958
8,17,2002,30,1.63,3.63,0,0,0,2.33,1.15,0,0.28,0.08,9.1953344
8,18,2002,6.9,0.35,0.753,0,0,0,2.33,1.15,0,0.28,0.08,20.96572258
8,19,2002,2.31E-02,0.393,0.857,0,0,0,2.33,1.15,0,0.28,0.08,7.548946369
8,20,2002,0,0.959,2.15,0,0,0,2.33,1.15,0,0.28,0.08,4.721789423
8,21,2002,1.00E-02,1.29,2.91,0,0,0,2.33,1.15,0,0.28,0.08,3.758395177
8,22,2002,3.03E-02,0.826,1.86,0,0,0,2.33,1.15,0,0.28,0.08,2.937773642
8,23,2002,2.11,1.13,2.52,0,0,0,2.33,1.15,0,0.28,0.08,2.500451822
8,24,2002,2.85,0.707,1.55,0,0,0,2.33,1.15,0,0.28,0.08,2.024542782
8,25,2002,0,0.566,1.27,0,0,0,2.33,1.15,0,0.28,0.08,1.579503517
8,26,2002,9.98E-03,0.874,1.96,0,0,0,2.33,1.15,0,0.28,0.08,1.293958093
8,27,2002,4.76E-03,1.02,2.3,0,0,0,2.33,1.15,0,0.28,0.08,1.616804496
8,28,2002,6.25,1.07,2.35,0,0,0,2.33,1.15,0,0.28,0.08,1.947368343
8,29,2002,6.89,0.223,0.464,0,0,0,2.33,1.15,0,0.28,0.08,2.45800588
8,30,2002,20,0.25,0.526,0,0,0,2.33,1.15,0,0.28,0.08,18.04595631
8,31,2002,0,0.72,1.59,0,0,0,2.33,1.15,0,0.28,0.08,6.772057017
9,1,2002,4.76E-03,1.03,2.31,0,0,0,2.33,1.15,0,0.28,0.08,3.187304328
9,2,2002,0,1.09,2.44,0,0,0,2.33,1.15,0,0.28,0.08,2.512027988
9,3,2002,0,0.467,1.04,0,0,0,2.33,1.15,0,0.28,0.08,2.398838811
9,4,2002,0,0.306,0.684,0,0,0,2.33,1.15,0,0.28,0.08,1.9808106
9,5,2002,6.52,0.583,1.27,0,0,0,2.33,1.15,0,0.28,0.08,1.953799546
9,6,2002,6.58,0.385,0.824,0,0,0,2.33,1.15,0,0.28,0.08,2.376972719
9,7,2002,9.56,0.744,1.62,0,0,0,2.33,1.15,0,0.28,0.08,2.06055752
9,8,2002,5.04,0.448,0.965,0,0,0,2.33,1.15,0,0.28,0.08,2.981505825
9,9,2002,14.7,0.285,0.602,0,0,0,2.33,1.15,0,0.28,0.08,4.496697309
9,10,2002,0.112,1.15,2.53,0,0,0,2.33,1.15,0,0.28,0.08,4.805395065
9,11,2002,0,1.17,2.6,0,0,0,2.33,1.15,0,0.28,0.08,2.83358815
9,12,2002,0,0.517,1.15,0,0,0,2.33,1.15,0,0.28,0.08,2.034832707
9,13,2002,0,0.951,2.13,0,0,0,2.33,1.15,0,0.28,0.08,1.859903979
9,14,2002,0,0.972,2.18,0,0,0,2.33,1.15,0,0.28,0.08,1.728707432
9,15,2002,0,0.847,1.9,0,0,0,2.33,1.15,0,0.28,0.08,1.381422457
9,16,2002,0,0.163,0.355,0,0,0,2.33,1.15,0,0.28,0.08,1.203921248
9,17,2002,0,0.44,0.965,0,0,0,2.33,1.15,0,0.28,0.08,1.266947039
9,18,2002,0,0.6,1.33,0,0,0,2.33,1.15,0,0.28,0.08,1.167906509
9,19,2002,0,0.308,0.678,0,0,0,2.33,1.15,0,0.28,0.08,0.9904053
9,20,2002,0,0.5,1.11,0,0,0,2.33,1.15,0,0.28,0.08,0.870784919
9,21,2002,0.242,0.803,1.74,0,0,0,2.33,1.15,0,0.28,0.08,0.785893037
9,22,2002,0,0.391,0.859,0,0,0,2.33,1.15,0,0.28,0.08,0.717722282
9,23,2002,0.112,0.855,1.86,0,0,0,2.33,1.15,0,0.28,0.08,0.655982731
9,24,2002,0,0.756,1.68,0,0,0,2.33,1.15,0,0.28,0.08,0.610964308
9,25,2002,0.521,0.656,1.42,0,0,0,2.33,1.15,0,0.28,0.08,0.578808292
9,26,2002,1.67,0.492,1.06,0,0,0,2.33,1.15,0,0.28,0.08,0.580094533
9,27,2002,0.149,0.383,0.813,0,0,0,2.33,1.15,0,0.28,0.08,0.582667014
9,28,2002,3.92E-02,0.234,0.492,0,0,0,2.33,1.15,0,0.28,0.08,0.609678068
9,29,2002,3.92E-02,1.05,2.31,0,0,0,2.33,1.15,0,0.28,0.08,0.59424318
9,30,2002,0.174,1.01,2.18,0,0,0,2.33,1.15,0,0.28,0.08,0.560800923
10,1,2002,5.14E-02,0.802,1.76,0,0,0,2.33,1.15,0,0.28,0.08,0.532503629
10,2,2002,17.1,0.7,1.51,0,0,0,2.33,1.15,0,0.28,0.08,0.992977781
10,3,2002,4.13E-02,0.702,1.54,0,0,0,2.33,1.15,0,0.28,0.08,0.95053184
10,4,2002,1.6,0.695,1.5,0,0,0,2.33,1.15,0,0.28,0.08,0.798755443
10,5,2002,3.51,0.182,0.367,0,0,0,2.33,1.15,0,0.28,0.08,0.8321977
10,6,2002,5.32E-03,0.558,1.21,0,0,0,2.33,1.15,0,0.28,0.08,0.944100636
10,7,2002,0.859,0.287,0.584,0,0,0,2.33,1.15,0,0.28,0.08,0.87207116
10,8,2002,0,1.15,2.53,0,0,0,2.33,1.15,0,0.28,0.08,0.783320555
10,9,2002,0,1.14,2.52,0,0,0,2.33,1.15,0,0.28,0.08,0.734443411
10,10,2002,1.30E-03,0.414,0.914,0,0,0,2.33,1.15,0,0.28,0.08,0.782034315
10,11,2002,32.9,0.188,0.38,0,0,0,2.33,1.15,0,0.28,0.08,2.748696267
10,12,2002,0.737,0.629,1.35,0,0,0,2.33,1.15,0,0.28,0.08,3.955189996
10,13,2002,7.97,8.28E-02,0.149,0,0,0,2.33,1.15,0,0.28,0.08,2.263783542
10,14,2002,2.04,0.271,0.565,0,0,0,2.33,1.15,0,0.28,0.08,2.185322863
10,15,2002,2.55,0.266,0.555,0,0,0,2.33,1.15,0,0.28,0.08,1.818744278
10,16,2002,3.35,0.426,0.9,0,0,0,2.33,1.15,0,0.28,0.08,1.531912613
10,17,2002,6.88,0.227,0.46,0,0,0,2.33,1.15,0,0.28,0.08,1.78401578
10,18,2002,2.68,0.308,0.641,0,0,0,2.33,1.15,0,0.28,0.08,1.894632476
10,19,2002,1.09,0.309,0.633,0,0,0,2.33,1.15,0,0.28,0.08,1.738997358
10,20,2002,36.4,0.188,0.381,0,0,0,2.33,1.15,0,0.28,0.08,6.832510328
10,21,2002,22.1,0.163,0.328,0,0,0,2.33,1.15,0,0.28,0.08,23.74400238
10,22,2002,13.8,0.2,0.405,0,0,0,2.33,1.15,0,0.28,0.08,16.07800811
10,23,2002,2.89,0.518,1.11,0,0,0,2.33,1.15,0,0.28,0.08,8.881491682
10,24,2002,43.7,0.391,0.826,0,0,0,2.33,1.15,0,0.28,0.08,15.38343816
10,25,2002,17,0.472,1.01,0,0,0,2.33,1.15,0,0.28,0.08,28.06577096
10,26,2002,50.2,0.712,1.54,0,0,0,2.33,1.15,0,0.28,0.08,24.55433399
10,27,2002,8.6,0.482,1.03,0,0,0,2.33,1.15,0,0.28,0.08,38.57435707
10,28,2002,11.9,0.559,1.19,0,0,0,2.33,1.15,0,0.28,0.08,12.90099371
10,29,2002,12.3,0,0,0,0,0,2.33,1.15,0,0.28,0.08,18.49614053
10,30,2002,0.358,4.19E-02,6.48E-02,0,0,0,2.33,1.15,0,0.28,0.08,10.79541777
10,31,2002,6.09,3.54E-02,5.25E-02,0,0,0,2.33,1.15,0,0.28,0.08,7.711012691
11,1,2002,24,0.121,0.232,0,0,0,2.33,1.15,0,0.28,0.08,21.75032938
11,2,2002,29.2,0.101,0.186,0,0,0,2.33,1.15,0,0.28,0.08,26.68949347
11,3,2002,6.94,0.455,0.985,0,0,0,2.33,1.15,0,0.28,0.08,14.99756597
11,4,2002,13.6,0.289,0.607,0,0,0,2.33,1.15,0,0.28,0.08,15.12619003
11,5,2002,46.3,8.43E-02,0.151,0,0,0,2.33,1.15,0,0.28,0.08,35.52596673
11,6,2002,2.83,0.429,1.03,0,0,0,2.33,1.15,0,0.28,0.08,26.74094309
11,7,2002,34,0.282,0.658,0,0,0,2.33,1.15,0,0.28,0.08,11.07710447
11,8,2002,65.4,7.58E-02,0.134,0,0,0,2.33,1.15,0,0.28,0.08,74.12604861
11,9,2002,21.3,7.56E-02,0.135,0,0,0,2.33,1.15,0,0.28,0.08,20.91427295
11,10,2002,0.889,0.237,0.537,0,0,0,2.33,1.15,0,0.28,0.08,18.22603
11,11,2002,24,0.403,0.964,0,0,0,2.33,1.15,0,0.28,0.08,10.8944583
11,12,2002,9.55,0.23,0.522,0,0,0,2.33,1.15,0,0.28,0.08,18.92059995
11,13,2002,10.2,0.15,0.311,0,0,0,2.33,1.15,0,0.28,0.08,12.09452082
11,14,2002,15.2,0.194,0.431,0,0,0,2.33,1.15,0,0.28,0.08,16.41243068
11,15,2002,0.202,8.71E-02,0.155,0,0,0,2.33,1.15,0,0.28,0.08,10.78770032
11,16,2002,1.30E-03,2.68E-02,5.70E-02,0,0,0,2.33,1.15,0,0.28,0.08,6.009316312
11,17,2002,0.158,1.91E-02,2.78E-02,0,0,0,2.33,1.15,0,0.28,0.08,4.139122409
11,18,2002,4.76E-03,0.157,0.347,0,0,0,2.33,1.15,0,0.28,0.08,3.285058618
11,19,2002,11.2,0.162,0.551,0,0,0,2.33,1.15,0,0.28,0.08,3.068970189
11,20,2002,2.21,0.118,0.364,0,0,0,2.33,1.15,0,0.28,0.08,5.169401169
11,21,2002,4.39,0.139,0.453,0,0,0,2.33,1.15,0,0.28,0.08,3.885733001
11,22,2002,7.73,0.158,0.523,0,0,0,2.33,1.15,0,0.28,0.08,4.503128512
11,23,2002,7.89,0.171,0.576,0,0,0,2.33,1.15,0,0.28,0.08,5.162969965
11,24,2002,0.112,0.144,0.483,0,0,0,2.33,1.15,0,0.28,0.08,4.415664148
11,25,2002,6.79,9.36E-02,0.255,0,0,0,2.33,1.15,0,0.28,0.08,3.853576985
11,26,2002,5.05,0.168,0.56,0,0,0,2.33,1.15,0,0.28,0.08,3.856149466
11,27,2002,14,0.197,0.687,0,0,0,2.33,1.15,0,0.28,0.08,6.386184823
11,28,2002,9.93,0.165,0.541,0,0,0,2.33,1.15,0,0.28,0.08,7.583674867
11,29,2002,1.47,2.27E-03,2.92E-03,0,0,0,2.33,1.15,0,0.28,0.08,6.041472329
11,30,2002,23.5,4.43E-02,8.60E-02,0,0,0,2.33,1.15,0,0.28,0.08,14.81749228
12,1,2002,19.8,0.249,0.887,0,0,0,2.33,1.15,0,0.28,0.08,15.31912613
12,2,2002,26.7,0.211,0.734,0,0,0,2.33,1.15,0,0.28,0.08,30.35527932
12,3,2002,17.7,7.43E-02,0.175,0,0,0,2.33,1.15,0,0.28,0.08,23.20378131
12,4,2002,2.94,0.143,0.446,0,0,0,2.33,1.15,0,0.28,0.08,17.62149689
12,5,2002,0.122,6.21E-02,0.146,0,0,0,2.33,1.15,0,0.28,0.08,8.765730023
12,6,2002,9.66E-03,2.61E-02,7.40E-02,0,0,0,2.33,1.15,0,0.28,0.08,5.476812684
12,7,2002,1.06E-02,0.119,0.421,0,0,0,2.33,1.15,0,0.28,0.08,4.067092932
12,8,2002,0,0.129,0.498,0,0,0,2.33,1.15,0,0.28,0.08,3.283772377
12,9,2002,0,0.205,0.795,0,0,0,2.33,1.15,0,0.28,0.08,2.739692583
12,10,2002,0,0.274,1.07,0,0,0,2.33,1.15,0,0.28,0.08,2.297225799
12,11,2002,0.441,0.308,1.01,0,0,0,2.33,1.15,0,0.28,0.08,2.014252856
12,12,2002,0.911,0.106,0.272,0,0,0,2.33,1.15,0,0.28,0.08,1.86247646
12,13,2002,6.94E-03,3.79E-04,5.77E-04,0,0,0,2.33,1.15,0,0.28,0.08,1.751859764
12,14,2002,1.18,6.06E-02,0.129,0,0,0,2.33,1.15,0,0.28,0.08,1.693978935
12,15,2002,2.66,9.46E-02,0.248,0,0,0,2.33,1.15,0,0.28,0.08,1.795591946
12,16,2002,0.897,3.67E-02,7.19E-02,0,0,0,2.33,1.15,0,0.28,0.08,1.791733224
12,17,2002,0,3.71E-02,0.102,0,0,0,2.33,1.15,0,0.28,0.08,1.690120213
12,18,2002,0.163,4.61E-02,9.72E-02,0,0,0,2.33,1.15,0,0.28,0.08,1.575644795
12,19,2002,0,9.89E-02,0.312,0,0,0,2.33,1.15,0,0.28,0.08,1.450879452
12,20,2002,6.77E-02,9.89E-03,2.41E-02,0,0,0,2.33,1.15,0,0.28,0.08,1.377563735
12,21,2002,32.4,3.00E-02,4.98E-02,0,0,0,2.33,1.15,0,0.28,0.08,8.397865198
12,22,2002,12.1,2.67E-02,4.40E-02,0,0,0,2.33,1.15,0,0.28,0.08,12.55242249
12,23,2002,20.1,0.119,0.336,0,0,0,2.33,1.15,0,0.28,0.08,13.95571104
12,24,2002,16.6,0.135,0.394,0,0,0,2.33,1.15,0,0.28,0.08,28.79892813
12,25,2002,15.7,5.67E-02,0.116,0,0,0,2.33,1.15,0,0.28,0.08,16.74685325
12,26,2002,16.9,4.80E-02,9.22E-02,0,0,0,2.33,1.15,0,0.28,0.08,21.0043098
12,27,2002,9.57,7.90E-02,0.181,0,0,0,2.33,1.15,0,0.28,0.08,21.89181585
12,28,2002,17.9,0.131,0.366,0,0,0,2.33,1.15,0,0.28,0.08,13.29972831
12,29,2002,45.4,5.02E-02,9.69E-02,0,0,0,2.33,1.15,0,0.28,0.08,43.88653095
12,30,2002,2.18,8.02E-02,0.185,0,0,0,2.33,1.15,0,0.28,0.08,18.34179166
12,31,2002,15.3,0.119,0.325,0,0,0,2.33,1.15,0,0.28,0.08,10.95619785
1,1,2002,0.211,7.02E-02,7.78E-02,0,0,0,2.15,0,0,0.74,0.18,2.478847262
1,2,2002,1.72E-02,0.646,0.936,0,0,0,2.15,0,0,0.74,0.18,2.211412104
1,3,2002,7.35E-02,0.538,0.788,0,0,0,2.15,0,0,0.74,0.18,1.820403458
1,4,2002,3.49,0.13,0.162,0,0,0,2.15,0,0,0.74,0.18,1.576945245
1,5,2002,0.789,1.29E-03,1.29E-03,0,0,0,2.15,0,0,0.74,0.18,1.741095101
1,6,2002,5.28E-02,6.98E-04,6.98E-04,0,0,0,2.15,0,0,0.74,0.18,1.728184438
1,7,2002,0.443,3.12E-02,3.26E-02,0,0,0,2.15,0,0,0.74,0.18,1.565878963
1,8,2002,3.99E-02,5.28E-02,6.01E-02,0,0,0,2.15,0,0,0.74,0.18,1.46443804
1,9,2002,0,5.05E-02,5.84E-02,0,0,0,2.15,0,0,0.74,0.18,1.32610951
1,10,2002,0.407,2.24E-04,2.24E-04,0,0,0,2.15,0,0,0.74,0.18,1.219135447
1,11,2002,0.824,9.45E-02,0.108,0,0,0,2.15,0,0,0.74,0.18,1.257867435
1,12,2002,0.659,0.37,0.522,0,0,0,2.15,0,0,0.74,0.18,1.385129683
1,13,2002,4.3,0.153,0.196,0,0,0,2.15,0,0,0.74,0.18,1.198847262
1,14,2002,13.8,0.194,0.258,0,0,0,2.15,0,0,0.74,0.18,2.1929683
1,15,2002,0.67,0.301,0.396,0,0,0,2.15,0,0,0.74,0.18,3.460057637
1,16,2002,23.1,0.237,0.309,0,0,0,2.15,0,0,0.74,0.18,4.457867435
1,17,2002,1.51,0.286,0.392,0,0,0,2.15,0,0,0.74,0.18,13.71665706
1,18,2002,11.7,0.422,0.593,0,0,0,2.15,0,0,0.74,0.18,10.06293948
1,19,2002,8.15,0.772,1.11,0,0,0,2.15,0,0,0.74,0.18,6.776253602
1,20,2002,4.39,0.457,0.653,0,0,0,2.15,0,0,0.74,0.18,8.860403458
1,21,2002,15.4,0.395,0.57,0,0,0,2.15,0,0,0.74,0.18,10.36172911
1,22,2002,21.2,0.599,0.868,0,0,0,2.15,0,0,0.74,0.18,10.85233429
1,23,2002,17.6,0.271,0.381,0,0,0,2.15,0,0,0.74,0.18,16.70270893
1,24,2002,4.8,0.548,0.783,0,0,0,2.15,0,0,0.74,0.18,13.14305476
1,25,2002,34.4,0.36,0.507,0,0,0,2.15,0,0,0.74,0.18,16.2545245
1,26,2002,0.89,0.866,1.21,0,0,0,2.15,0,0,0.74,0.18,17.48288184
1,27,2002,11.6,0.403,0.571,0,0,0,2.15,0,0,0.74,0.18,10.66974063
1,28,2002,0.712,1.28,1.78,0,0,0,2.15,0,0,0.74,0.18,8.622478386
1,29,2002,15.9,0.809,1.14,0,0,0,2.15,0,0,0.74,0.18,6.064322767
1,30,2002,2.68,0.392,0.551,0,0,0,2.15,0,0,0.74,0.18,9.701440922
1,31,2002,43.5,0.584,0.839,0,0,0,2.15,0,0,0.74,0.18,17.47550432
2,1,2002,26.3,0.497,0.719,0,0,0,2.15,0,0,0.74,0.18,27.57348703
2,2,2002,24.7,0.491,0.703,0,0,0,2.15,0,0,0.74,0.18,23.2945245
2,3,2002,6.39,0.65,0.956,0,0,0,2.15,0,0,0.74,0.18,18.81268012
2,4,2002,25.4,0.457,0.654,0,0,0,2.15,0,0,0.74,0.18,20.39884726
2,5,2002,12.5,0.664,0.947,0,0,0,2.15,0,0,0.74,0.18,15.84691643
2,6,2002,6.82,0.841,1.19,0,0,0,2.15,0,0,0.74,0.18,9.688530259
2,7,2002,6.71,0.385,0.544,0,0,0,2.15,0,0,0.74,0.18,9.411873199
2,8,2002,19.1,0.345,0.484,0,0,0,2.15,0,0,0.74,0.18,11.7929683
2,9,2002,2.18,0.901,1.29,0,0,0,2.15,0,0,0.74,0.18,9.225590778
2,10,2002,38.2,0.637,0.923,0,0,0,2.15,0,0,0.74,0.18,12.4514121
2,11,2002,3.76E-02,0.696,1.02,0,0,0,2.15,0,0,0.74,0.18,15.59423631
2,12,2002,3.54,1.12,1.58,0,0,0,2.15,0,0,0.74,0.18,8.124495677
2,13,2002,0.155,0.534,0.751,0,0,0,2.15,0,0,0.74,0.18,5.80795389
2,14,2002,0.298,0.312,0.389,0,0,0,2.15,0,0,0.74,0.18,4.310317003
2,15,2002,0.15,0.132,0.157,0,0,0,2.15,0,0,0.74,0.18,3.515389049
2,16,2002,2.28E-03,8.16E-02,0.104,0,0,0,2.15,0,0,0.74,0.18,2.97129683
2,17,2002,5.65,0.24,0.322,0,0,0,2.15,0,0,0.74,0.18,2.9270317
2,18,2002,4.13,0.616,0.892,0,0,0,2.15,0,0,0.74,0.18,2.633775216
2,19,2002,21.7,0.235,0.323,0,0,0,2.15,0,0,0.74,0.18,4.998270893
2,20,2002,0.447,0.787,1.1,0,0,0,2.15,0,0,0.74,0.18,5.71204611
2,21,2002,21.9,0.489,0.695,0,0,0,2.15,0,0,0.74,0.18,7.207838617
2,22,2002,2.49,0.717,1.02,0,0,0,2.15,0,0,0.74,0.18,6.763342939
2,23,2002,2.37,0.946,1.3,0,0,0,2.15,0,0,0.74,0.18,4.712391931
2,24,2002,41.1,0.235,0.31,0,0,0,2.15,0,0,0.74,0.18,10.45763689
2,25,2002,37,0.205,0.28,0,0,0,2.15,0,0,0.74,0.18,24.97291066
2,26,2002,0.615,1.08,1.53,0,0,0,2.15,0,0,0.74,0.18,19.82708934
2,27,2002,1.92,1.23,1.74,0,0,0,2.15,0,0,0.74,0.18,8.991354467
2,28,2002,6.85E-03,0.48,0.722,0,0,0,2.15,0,0,0.74,0.18,5.629048991
3,1,2002,0.206,0.721,1.03,0,0,0,2.15,0,0,0.74,0.18,4.133256484
3,2,2002,1.43,0.27,0.36,0,0,0,2.15,0,0,0.74,0.18,3.417636888
3,3,2002,0,0.216,0.304,0,0,0,2.15,0,0,0.74,0.18,2.941786744
3,4,2002,0.691,0.295,0.391,0,0,0,2.15,0,0,0.74,0.18,2.576599424
3,5,2002,5.82,0.806,1.15,0,0,0,2.15,0,0,0.74,0.18,2.386628242
3,6,2002,1.3,0.405,0.576,0,0,0,2.15,0,0,0.74,0.18,2.42351585
3,7,2002,0.147,1.01,1.49,0,0,0,2.15,0,0,0.74,0.18,2.139481268
3,8,2002,12.5,0.386,0.541,0,0,0,2.15,0,0,0.74,0.18,2.242766571
3,9,2002,10.8,0.548,0.79,0,0,0,2.15,0,0,0.74,0.18,3.972795389
3,10,2002,5.5,0.671,0.946,0,0,0,2.15,0,0,0.74,0.18,5.536829971
3,11,2002,6.08E-02,1.02,1.46,0,0,0,2.15,0,0,0.74,0.18,4.24945245
3,12,2002,0,0.741,1.09,0,0,0,2.15,0,0,0.74,0.18,3.288530259
3,13,2002,0,1.23,1.85,0,0,0,2.15,0,0,0.74,0.18,2.757348703
3,14,2002,9.64E-02,1.2,1.81,0,0,0,2.15,0,0,0.74,0.18,2.33129683
3,15,2002,4.37,0.374,0.535,0,0,0,2.15,0,0,0.74,0.18,1.796426513
3,16,2002,0.421,0.725,1,0,0,0,2.15,0,0,0.74,0.18,1.545590778
3,17,2002,6.94,0.477,0.679,0,0,0,2.15,0,0,0.74,0.18,1.929221902
3,18,2002,2.16,0.294,0.392,0,0,0,2.15,0,0,0.74,0.18,1.929221902
3,19,2002,0.445,0.349,0.527,0,0,0,2.15,0,0,0.74,0.18,1.849913545
3,20,2002,3.56,0.659,0.966,0,0,0,2.15,0,0,0.74,0.18,1.805648415
3,21,2002,0.62,1.2,1.65,0,0,0,2.15,0,0,0.74,0.18,1.724495677
3,22,2002,0,0.318,0.476,0,0,0,2.15,0,0,0.74,0.18,1.564034582
3,23,2002,4.59E-02,0.709,1.03,0,0,0,2.15,0,0,0.74,0.18,1.475504323
3,24,2002,1.14,1.09,1.54,0,0,0,2.15,0,0,0.74,0.18,1.342708934
3,25,2002,1.09,0.557,0.764,0,0,0,2.15,0,0,0.74,0.18,1.263400576
3,26,2002,2.28E-03,1.06,1.57,0,0,0,2.15,0,0,0.74,0.18,1.173025937
3,27,2002,4.59E-02,1.19,1.78,0,0,0,2.15,0,0,0.74,0.18,1.123227666
3,28,2002,0,1.17,1.77,0,0,0,2.15,0,0,0.74,0.18,0.983054755
3,29,2002,0,1.17,1.74,0,0,0,2.15,0,0,0.74,0.18,0.918501441
3,30,2002,11.6,1.49,2.04,0,0,0,2.15,0,0,0.74,0.18,1.016253602
3,31,2002,9.48,0.312,0.439,0,0,0,2.15,0,0,0.74,0.18,1.87573487
4,1,2002,11.7,0.404,0.589,0,0,0,2.15,0,0,0.74,0.18,6.053256484
4,2,2002,2.31,0.76,1.09,0,0,0,2.15,0,0,0.74,0.18,4.61648415
4,3,2002,1.39,0.344,0.491,0,0,0,2.15,0,0,0.74,0.18,3.236887608
4,4,2002,0,0.643,0.911,0,0,0,2.15,0,0,0.74,0.18,2.453025937
4,5,2002,0,1.75,2.66,0,0,0,2.15,0,0,0.74,0.18,1.986397695
4,6,2002,0,2.27,3.45,0,0,0,2.15,0,0,0.74,0.18,1.564034582
4,7,2002,0,1.61,2.43,0,0,0,2.15,0,0,0.74,0.18,1.182247839
4,8,2002,0,1.3,1.97,0,0,0,2.15,0,0,0.74,0.18,1.075273775
4,9,2002,0,1.08,1.61,0,0,0,2.15,0,0,0.74,0.18,0.988587896
4,10,2002,0,1.66,2.5,0,0,0,2.15,0,0,0.74,0.18,0.911123919
4,11,2002,9.19E-02,1.33,1.95,0,0,0,2.15,0,0,0.74,0.18,0.841037464
4,12,2002,8.55E-03,1.07,1.57,0,0,0,2.15,0,0,0.74,0.18,0.796772334
4,13,2002,1.5,1.66,2.28,0,0,0,2.15,0,0,0.74,0.18,0.746974063
4,14,2002,1.53,0.473,0.671,0,0,0,2.15,0,0,0.74,0.18,0.780172911
4,15,2002,0,1.16,1.66,0,0,0,2.15,0,0,0.74,0.18,0.735907781
4,16,2002,0,1.5,2.22,0,0,0,2.15,0,0,0.74,0.18,0.765417867
4,17,2002,29.1,1.19,1.64,0,0,0,2.15,0,0,0.74,0.18,0.986743516
4,18,2002,23.5,0.348,0.545,0,0,0,2.15,0,0,0.74,0.18,10.2215562
4,19,2002,2.41,1.7,2.34,0,0,0,2.15,0,0,0.74,0.18,6.549394813
4,20,2002,3.71,1.24,1.74,0,0,0,2.15,0,0,0.74,0.18,3.994927954
4,21,2002,11.2,1.61,2.26,0,0,0,2.15,0,0,0.74,0.18,3.211066282
4,22,2002,2.40E-03,0.823,1.22,0,0,0,2.15,0,0,0.74,0.18,5.217752161
4,23,2002,0.258,0.891,1.29,0,0,0,2.15,0,0,0.74,0.18,3.948818444
4,24,2002,0.593,1.74,2.58,0,0,0,2.15,0,0,0.74,0.18,2.862478386
4,25,2002,22.2,1.91,2.62,0,0,0,2.15,0,0,0.74,0.18,2.807146974
4,26,2002,3.58,1.8,2.47,0,0,0,2.15,0,0,0.74,0.18,6.174985591
4,27,2002,22.7,0.719,1.02,0,0,0,2.15,0,0,0.74,0.18,7.161729107
